farmer_id,age,gender,location_state,education_level,marital_status,dependants,farm_type,farm_size_acres,years_of_experience,access_to_extension_services,access_to_irrigation,mobile_phone_access,financial_literacy_level,has_bank_account,previous_loan_history,previous_loan_amount,previous_loan_repaid,total_annual_income,other_income_sources,group_membership,gps_latitude,gps_longitude,credit_score,creditworthy
F2699,28,Female,Enugu,,Married,3,,1.9,5,FALSE,TRUE,TRUE,45,TRUE,FALSE,,FALSE,0,Trading,FALSE,6.4906,3.3402,25,No
F2700,27,Female,Benue,Secondary,Married,3,Livestock,2.1,7,TRUE,FALSE,TRUE,56,FALSE,TRUE,48819.5,TRUE,4433688,Remittances,TRUE,6.5506,4.526,38,Yes
F2701,35,Female,Benue,Primary,Married,2,Mixed,3.4,6,TRUE,TRUE,FALSE,80,TRUE,TRUE,0,FALSE,1592325,None,FALSE,6.0975,6.1229,22,No
F2702,30,Female,Enugu,Tertiary,Single,3,Crop,4.1,9,FALSE,TRUE,TRUE,18,FALSE,TRUE,40295.42,TRUE,5347188,Trading,TRUE,6.702,3.5561,39,Yes
F2703,20,Female,Kano,Secondary,Single,0,Livestock,2.5,6,TRUE,TRUE,FALSE,72,TRUE,TRUE,0,FALSE,2093751,Trading,FALSE,6.8665,7.447,33,No
F2704,29,Male,Benue,Secondary,Married,0,Crop,2.2,6,TRUE,TRUE,TRUE,41,FALSE,TRUE,72432.09,TRUE,4897611,Trading,FALSE,6.5199,4.9529,36,Yes
F2705,28,Female,Enugu,Primary,Single,0,Mixed,4.9,1,FALSE,FALSE,TRUE,65,TRUE,TRUE,83168.2,TRUE,4435146,None,TRUE,8.8037,4.0835,33,Yes
F2706,31,Male,Oyo,Secondary,Married,4,Livestock,2,9,TRUE,FALSE,TRUE,70,TRUE,TRUE,59032.94,TRUE,3531780,Trading,FALSE,9.9602,4.9637,38,Yes
F2707,24,Male,Enugu,Primary,Single,0,Livestock,4.2,1,TRUE,TRUE,FALSE,84,TRUE,TRUE,0,FALSE,2367189,Trading,TRUE,6.0118,4.5715,26,No
F2708,25,Female,Enugu,Secondary,Single,0,Mixed,1.2,2,TRUE,TRUE,TRUE,64,TRUE,TRUE,97812.67,TRUE,5181840,None,FALSE,6.7826,5.884,46,Yes
F2709,21,Male,Benue,Tertiary,Single,0,Crop,2.4,2,TRUE,FALSE,TRUE,47,TRUE,TRUE,0,FALSE,2983437,None,FALSE,7.6655,3.8825,34,Yes
F2710,32,Female,Benue,Secondary,Married,2,Crop,1.6,4,FALSE,TRUE,TRUE,81,TRUE,TRUE,70243.13,TRUE,4993299,Trading,FALSE,6.2977,5.3094,46,Yes
F2711,27,Male,Kano,None,Single,0,Crop,3.7,8,TRUE,TRUE,TRUE,54,TRUE,TRUE,93922.93,TRUE,4628601,Trading,FALSE,6.9585,6.5642,36,Yes
F2712,28,Female,Kaduna,Secondary,Married,4,Livestock,4,2,TRUE,FALSE,TRUE,55,FALSE,TRUE,40770.58,TRUE,3143133,Remittances,FALSE,9.6419,4.5471,29,Yes
F2713,21,Male,Enugu,Primary,Single,0,Livestock,4,7,TRUE,FALSE,TRUE,78,TRUE,TRUE,0,FALSE,2621268,None,FALSE,7.9366,5.3924,22,No
F2714,32,Male,Benue,Secondary,Married,2,Crop,3.5,2,TRUE,FALSE,TRUE,59,TRUE,TRUE,92984.12,TRUE,4249215,Trading,FALSE,8.2865,3.2547,37,Yes
F2715,23,Female,Benue,None,Married,1,Crop,4.9,2,FALSE,TRUE,TRUE,44,FALSE,TRUE,49249.56,TRUE,6512868,None,FALSE,9.1824,7.285,30,Yes
F2716,18,Male,Benue,Tertiary,Married,1,Crop,3.9,8,TRUE,TRUE,TRUE,51,TRUE,FALSE,0,FALSE,1629576,Trading,TRUE,8.7068,5.7739,37,Yes
F2717,28,Male,Oyo,Primary,Married,2,Crop,3,8,FALSE,TRUE,TRUE,64,TRUE,TRUE,0,FALSE,3596481,None,FALSE,8.678,5.5369,24,No
F2718,25,Female,Enugu,Tertiary,Married,1,Livestock,1.7,2,FALSE,TRUE,TRUE,39,TRUE,TRUE,0,FALSE,2649564,None,TRUE,9.8996,6.6613,35,No
F2719,20,Male,Benue,Secondary,Married,3,Mixed,4.9,5,TRUE,FALSE,TRUE,53,FALSE,TRUE,49752.91,TRUE,4449735,Trading,FALSE,7.5988,3.3551,30,Yes
F2720,25,Male,Benue,,Single,0,,4.6,2,FALSE,FALSE,TRUE,43,FALSE,TRUE,,TRUE,0,None,TRUE,6.4723,6.4587,32,Yes
F2721,26,Male,Enugu,Primary,Married,2,Mixed,1.2,1,FALSE,TRUE,TRUE,54,TRUE,TRUE,16096.16,TRUE,4200804,None,FALSE,6.9402,6.8664,28,Yes
F2722,29,Female,Kaduna,Secondary,Married,3,Mixed,1.9,7,TRUE,FALSE,TRUE,51,FALSE,FALSE,0,FALSE,3872646,Trading,FALSE,6.0204,6.02,21,No
F2723,30,Male,Enugu,Secondary,Married,2,Livestock,3.3,8,TRUE,FALSE,TRUE,58,TRUE,TRUE,32160.36,TRUE,4350465,Trading,TRUE,6.2578,5.7405,43,Yes
F2724,18,Male,Oyo,Primary,Single,0,Crop,1.7,9,TRUE,TRUE,TRUE,69,TRUE,TRUE,66355.15,TRUE,5205744,None,FALSE,9.2967,4.6227,39,Yes
F2725,33,Female,Kano,Secondary,Married,3,Crop,4.4,6,FALSE,FALSE,TRUE,80,TRUE,TRUE,85188.88,TRUE,2807460,Trading,TRUE,6.7754,5.1514,42,Yes
F2726,27,Male,Oyo,Primary,Married,4,Crop,2.4,3,FALSE,FALSE,FALSE,66,TRUE,TRUE,22646.58,TRUE,5950017,None,TRUE,9.3021,4.8329,31,Yes
F2727,34,Female,Kaduna,Primary,Single,2,Livestock,3.7,4,TRUE,FALSE,TRUE,58,TRUE,FALSE,0,FALSE,3517389,Trading,TRUE,9.5784,4.5039,25,Yes
F2728,33,Female,Enugu,Secondary,Married,1,Crop,1.1,3,TRUE,TRUE,FALSE,48,FALSE,TRUE,74770.14,TRUE,5116059,None,TRUE,8.1041,4.6003,43,Yes
F2729,31,Female,Oyo,Secondary,Married,1,Livestock,1.8,9,TRUE,FALSE,TRUE,43,TRUE,TRUE,48876.95,TRUE,3732633,None,TRUE,6.5988,4.4491,45,Yes
F2730,26,Male,Kaduna,Secondary,Single,0,Livestock,4.9,1,FALSE,FALSE,TRUE,46,FALSE,TRUE,0,FALSE,2608578,None,FALSE,9.9747,7.5106,15,No
F2731,30,Male,Kano,Secondary,Single,1,Crop,2.2,9,TRUE,FALSE,TRUE,36,FALSE,TRUE,69321.76,TRUE,4630950,Trading,FALSE,6.1666,6.4871,34,Yes
F2732,19,Female,Enugu,Secondary,Married,2,Crop,2,5,TRUE,FALSE,TRUE,52,TRUE,TRUE,53331.2,TRUE,3505671,None,TRUE,9.536,6.2166,46,Yes
F2733,35,Male,Oyo,Secondary,Married,3,Crop,3.8,3,FALSE,FALSE,TRUE,76,TRUE,TRUE,93374.2,TRUE,3312720,Remittances,FALSE,8.1885,7.1765,39,Yes
F2734,32,Male,Enugu,Primary,Single,0,Crop,2.3,5,TRUE,FALSE,FALSE,72,TRUE,TRUE,30441.84,TRUE,3406176,None,TRUE,7.8684,4.5048,33,Yes
F2735,23,Male,Oyo,Primary,Married,3,Crop,4.2,2,TRUE,TRUE,TRUE,70,TRUE,TRUE,88791.01,TRUE,4987179,Trading,TRUE,7.4696,5.7107,47,Yes
F2736,34,Female,Enugu,Secondary,Married,2,Crop,1.7,4,FALSE,TRUE,TRUE,44,FALSE,TRUE,50309.53,TRUE,3895191,None,FALSE,8.9624,4.1121,30,Yes
F2737,27,Male,Enugu,Tertiary,Married,0,Crop,4.2,9,TRUE,TRUE,FALSE,84,TRUE,TRUE,52872.7,TRUE,4592970,None,TRUE,8.6742,3.1283,47,Yes
F2738,26,Male,Kano,Tertiary,Married,0,Mixed,3.4,1,FALSE,FALSE,FALSE,75,TRUE,TRUE,64033.68,TRUE,7042770,Trading,TRUE,9.5414,5.4407,42,Yes
F2739,21,Male,Enugu,None,Single,0,Crop,1.2,6,TRUE,TRUE,FALSE,93,TRUE,TRUE,16885.36,TRUE,4488624,Trading,TRUE,9.7848,6.1986,35,Yes
F2740,21,Female,Enugu,Primary,Single,0,Mixed,3.3,3,TRUE,FALSE,FALSE,76,TRUE,TRUE,77577.33,TRUE,4266423,Trading,FALSE,7.9043,6.9013,29,Yes
F2741,20,Female,Enugu,None,Single,0,Crop,2,8,TRUE,FALSE,TRUE,34,FALSE,TRUE,0,FALSE,2309823,None,FALSE,8.4,6.5405,10,No
F2742,20,Female,Kaduna,Primary,Married,0,Livestock,1.8,3,FALSE,FALSE,TRUE,16,FALSE,TRUE,49198.67,TRUE,3673422,None,FALSE,6.3908,6.5217,21,No
F2743,32,Female,Benue,Secondary,Single,1,Livestock,4.4,4,FALSE,FALSE,TRUE,33,FALSE,TRUE,10909.05,TRUE,5962995,None,FALSE,8.906,6.5879,27,No
F2744,33,Male,Kaduna,Secondary,Single,3,Crop,2.1,9,TRUE,TRUE,TRUE,33,TRUE,TRUE,86278,TRUE,2907135,Trading,TRUE,7.2989,7.2519,50,Yes
F2745,26,Female,Benue,Secondary,Married,0,Mixed,1.6,4,FALSE,TRUE,FALSE,65,TRUE,TRUE,16699.06,TRUE,4196862,Trading,TRUE,9.947,5.6066,47,Yes
F2746,25,Male,Oyo,None,Married,1,Livestock,4.6,7,TRUE,TRUE,TRUE,30,FALSE,TRUE,65036.69,TRUE,3253680,None,TRUE,9.6996,6.1853,32,Yes
F2747,31,Female,Kaduna,Secondary,Married,2,Crop,1.6,8,FALSE,FALSE,TRUE,75,TRUE,TRUE,75896.59,TRUE,5051232,None,TRUE,8.4272,3.4831,42,Yes
F2748,27,Female,Kano,Tertiary,Married,2,Crop,3.2,3,TRUE,TRUE,TRUE,45,FALSE,TRUE,37822.3,TRUE,4657500,Trading,TRUE,7.3366,5.4471,47,Yes
F2749,26,Female,Enugu,None,Single,0,Livestock,2.9,6,TRUE,FALSE,FALSE,59,TRUE,TRUE,43378.24,TRUE,4985028,None,FALSE,6.0897,4.5104,23,Yes
F2750,22,Female,Kano,Secondary,Single,0,Crop,3,7,TRUE,FALSE,TRUE,92,TRUE,TRUE,78776.62,TRUE,2846061,Remittances,FALSE,8.7692,6.2788,39,Yes
F2751,22,Female,Kano,Primary,Single,0,Mixed,4.3,8,FALSE,FALSE,TRUE,68,TRUE,FALSE,0,FALSE,2174247,None,FALSE,6.0423,5.3287,16,No
F2752,31,Female,Kaduna,Primary,Single,0,Crop,4.5,5,FALSE,TRUE,TRUE,66,FALSE,TRUE,30960.57,TRUE,5691285,Remittances,FALSE,9.6053,4.7321,29,No
F2753,35,Female,Kano,,Single,0,,2.3,9,FALSE,TRUE,TRUE,36,FALSE,TRUE,,TRUE,0,Trading,TRUE,6.1529,3.3149,37,Yes
F2754,21,Male,Kano,Secondary,Single,0,Crop,1.9,6,TRUE,FALSE,TRUE,67,TRUE,TRUE,67304.04,TRUE,5283657,None,FALSE,8.306,7.3059,42,Yes
F2755,33,Female,Kano,Secondary,Married,2,Mixed,3.4,6,TRUE,FALSE,FALSE,44,FALSE,TRUE,34743.7,TRUE,5418540,None,FALSE,6.0208,4.2787,33,Yes
F2756,35,Female,Kaduna,,Married,2,,2.4,5,TRUE,TRUE,TRUE,53,FALSE,TRUE,,TRUE,0,None,FALSE,8.4067,4.7359,39,Yes
F2757,23,Male,Benue,Primary,Single,0,Crop,3,5,FALSE,TRUE,TRUE,53,FALSE,TRUE,55320.23,TRUE,5358294,None,TRUE,7.4685,6.0455,27,Yes
F2758,22,Female,Kaduna,Secondary,Single,0,Livestock,3.3,1,TRUE,TRUE,TRUE,58,TRUE,TRUE,76843.13,TRUE,4235238,None,TRUE,6.7533,6.855,53,Yes
F2759,35,Male,Benue,,Married,0,,2.9,7,FALSE,FALSE,FALSE,60,FALSE,TRUE,,TRUE,0,None,TRUE,9.1709,3.8988,18,No
F2760,24,Male,Benue,,Single,0,,2.8,2,TRUE,FALSE,TRUE,68,FALSE,TRUE,,TRUE,0,None,FALSE,8.1497,7.0932,40,Yes
F2761,20,Male,Kaduna,Secondary,Single,0,Livestock,3.5,7,FALSE,TRUE,FALSE,66,TRUE,TRUE,0,FALSE,2972430,Trading,TRUE,6.104,5.4594,35,No
F2762,33,Female,Kaduna,Tertiary,Married,2,Livestock,4.2,5,FALSE,TRUE,TRUE,57,FALSE,TRUE,0,FALSE,1297764,Remittances,FALSE,9.3614,5.527,27,No
F2763,35,Male,Benue,Secondary,Married,3,Mixed,4.9,7,TRUE,TRUE,TRUE,75,TRUE,TRUE,40594.78,TRUE,4104522,None,FALSE,7.0461,6.5855,45,Yes
F2764,25,Female,Benue,Tertiary,Married,0,Crop,2.6,4,TRUE,FALSE,TRUE,56,TRUE,TRUE,0,FALSE,1918395,Remittances,FALSE,8.3115,4.2963,29,No
F2765,20,Male,Kano,None,Married,1,Crop,4.7,7,FALSE,FALSE,TRUE,69,TRUE,TRUE,72463.4,TRUE,4898745,None,FALSE,6.4222,6.029,34,Yes
F2766,19,Male,Kaduna,Primary,Single,0,Livestock,1,4,FALSE,FALSE,TRUE,52,TRUE,TRUE,0,FALSE,2141865,Remittances,FALSE,9.8804,3.1011,13,No
F2767,35,Male,Kaduna,None,Married,2,Crop,4.5,6,TRUE,TRUE,TRUE,43,FALSE,TRUE,82056.53,TRUE,5147865,None,TRUE,9.6474,6.7492,39,Yes
F2768,30,Male,Kaduna,Secondary,Single,6,Livestock,2.2,6,TRUE,TRUE,TRUE,70,TRUE,TRUE,78466.9,TRUE,3766887,None,FALSE,6.0869,4.4561,48,Yes
F2769,25,Male,Kaduna,Tertiary,Married,1,Crop,3.4,3,TRUE,TRUE,TRUE,52,FALSE,TRUE,26967.87,TRUE,4404321,None,FALSE,8.0803,6.6151,37,Yes
F2770,23,Male,Kano,Primary,Single,0,Mixed,3,6,TRUE,FALSE,TRUE,76,FALSE,TRUE,22205.4,TRUE,4319514,Trading,TRUE,6.128,6.9094,39,Yes
F2771,19,Female,Enugu,Secondary,Single,0,Mixed,2.3,7,FALSE,TRUE,TRUE,39,FALSE,TRUE,60718.15,TRUE,5126499,Trading,TRUE,9.3291,7.7264,34,Yes
F2772,19,Male,Kaduna,Tertiary,Single,0,Crop,1.9,3,TRUE,FALSE,TRUE,59,FALSE,TRUE,64335.71,TRUE,4183191,Remittances,TRUE,7.6911,4.3701,38,Yes
F2773,24,Male,Oyo,Primary,Single,0,Crop,2.3,7,FALSE,TRUE,TRUE,52,TRUE,TRUE,69840.66,TRUE,2849040,None,TRUE,9.1916,6.9727,34,Yes
F2774,26,Male,Benue,Secondary,Married,2,Crop,3.1,8,TRUE,FALSE,FALSE,39,TRUE,TRUE,93731.18,TRUE,4311351,Trading,FALSE,6.2229,6.9095,32,Yes
F2775,35,Female,Kaduna,Secondary,Married,2,Crop,2.8,9,TRUE,FALSE,FALSE,59,TRUE,TRUE,24938.12,TRUE,5674194,None,FALSE,7.8143,6.5905,39,Yes
F2776,29,Male,Benue,Primary,Married,0,Livestock,3.4,5,TRUE,FALSE,FALSE,80,TRUE,TRUE,37430.38,TRUE,3660966,None,FALSE,9.5988,5.716,30,Yes
F2777,33,Female,Kaduna,Primary,Married,4,Mixed,1.1,8,TRUE,TRUE,TRUE,56,FALSE,TRUE,0,FALSE,2568492,None,TRUE,8.9649,6.2507,24,No
F2778,29,Female,Oyo,Tertiary,Married,1,Livestock,4.4,8,FALSE,FALSE,TRUE,56,FALSE,TRUE,56042.54,TRUE,4127535,Trading,FALSE,9.4944,6.0913,33,Yes
F2779,29,Male,Enugu,Secondary,Married,4,Mixed,3.9,9,TRUE,FALSE,TRUE,35,FALSE,TRUE,75601.79,TRUE,3281400,None,FALSE,8.1279,5.4599,34,Yes
F2780,33,Male,Benue,Secondary,Married,3,Crop,1.5,3,TRUE,TRUE,TRUE,59,TRUE,FALSE,0,FALSE,1958733,None,TRUE,9.7657,5.1512,39,Yes
F2781,34,Female,Kaduna,Secondary,Married,2,Livestock,1.9,6,TRUE,FALSE,FALSE,16,FALSE,TRUE,31418.86,TRUE,5099049,Trading,FALSE,6.0502,4.7308,32,Yes
F2782,33,Female,Kaduna,None,Single,1,Livestock,1.2,5,TRUE,FALSE,TRUE,29,TRUE,TRUE,44908.95,TRUE,4219587,Trading,TRUE,7.7643,3.34,37,Yes
F2783,24,Female,Enugu,Primary,Married,1,Livestock,2.4,4,TRUE,FALSE,TRUE,67,TRUE,TRUE,11259.83,TRUE,3588786,None,TRUE,9.6361,5.3895,39,Yes
F2784,32,Female,Oyo,Primary,Married,2,Crop,4.2,3,FALSE,FALSE,FALSE,76,TRUE,TRUE,0,FALSE,3358998,None,FALSE,7.817,3.867,12,No
F2785,32,Male,Enugu,Primary,Married,4,Mixed,3.8,9,FALSE,TRUE,FALSE,37,TRUE,FALSE,0,FALSE,1121202,None,FALSE,7.0219,4.4026,11,No
F2786,26,Female,Kaduna,Secondary,Married,1,Crop,4,1,FALSE,TRUE,TRUE,50,FALSE,FALSE,0,FALSE,2011230,None,TRUE,9.9952,6.2891,26,No
F2787,18,Male,Kaduna,Secondary,Single,0,Livestock,1.1,8,FALSE,TRUE,TRUE,62,TRUE,FALSE,0,FALSE,2148237,Remittances,TRUE,7.029,3.1269,38,No
F2788,28,Male,Oyo,Tertiary,Single,0,Livestock,3.6,4,TRUE,TRUE,TRUE,44,FALSE,TRUE,76698.2,TRUE,4123719,None,FALSE,6.6645,7.2332,36,Yes
F2789,21,Female,Enugu,None,Single,0,Mixed,1.5,9,TRUE,FALSE,TRUE,93,TRUE,TRUE,21167.11,TRUE,4356045,Trading,FALSE,6.2387,6.8645,36,Yes
F2790,28,Female,Kano,Secondary,Single,0,Crop,3.7,6,FALSE,TRUE,TRUE,45,FALSE,TRUE,98317.97,TRUE,4270203,Remittances,FALSE,6.6706,3.5646,36,Yes
F2791,21,Male,Oyo,Primary,Single,0,Crop,3.7,2,TRUE,FALSE,TRUE,42,FALSE,TRUE,90868.39,TRUE,3851973,Trading,FALSE,7.2523,7.314,22,Yes
F2792,20,Female,Oyo,None,Married,2,Livestock,4.7,8,TRUE,FALSE,TRUE,31,FALSE,FALSE,0,FALSE,1801071,Trading,FALSE,9.3278,6.4407,8,No
F2793,34,Male,Enugu,Primary,Married,4,Mixed,4.6,5,FALSE,TRUE,FALSE,34,FALSE,TRUE,62825.1,TRUE,6462000,Trading,FALSE,9.4787,6.1855,19,No
F2794,34,Male,Enugu,,Single,0,,3.7,8,FALSE,FALSE,FALSE,39,FALSE,TRUE,,TRUE,0,None,TRUE,7.7981,5.1255,34,No
F2795,24,Female,Enugu,Secondary,Single,0,Crop,3.8,2,TRUE,TRUE,TRUE,79,TRUE,FALSE,0,FALSE,1900584,Trading,FALSE,9.6692,7.1772,39,No
F2796,33,Female,Kaduna,Primary,Single,1,Crop,1.2,5,TRUE,FALSE,FALSE,60,TRUE,TRUE,34001.52,TRUE,4013001,Trading,TRUE,7.1103,3.54,35,Yes
F2797,32,Male,Kaduna,,Married,1,,4.4,7,FALSE,TRUE,TRUE,49,TRUE,TRUE,,TRUE,0,Trading,FALSE,9.8857,7.1831,32,Yes
F2798,32,Female,Enugu,Primary,Married,0,Livestock,4.9,4,TRUE,FALSE,TRUE,82,TRUE,TRUE,74040.55,TRUE,3753711,Trading,TRUE,8.7806,6.8814,45,Yes
F2799,35,Male,Benue,Primary,Married,1,Mixed,1.9,5,FALSE,TRUE,TRUE,49,FALSE,TRUE,17434.29,TRUE,5907159,Remittances,TRUE,6.4401,6.4079,33,Yes
F2800,32,Female,Enugu,Secondary,Single,0,Crop,2.5,2,TRUE,FALSE,TRUE,74,TRUE,TRUE,29140.06,TRUE,3955401,None,FALSE,6.7133,5.4277,46,Yes
F2801,19,Male,Enugu,Tertiary,Single,0,Crop,3.7,7,TRUE,TRUE,TRUE,80,TRUE,TRUE,41277.92,TRUE,4511016,None,FALSE,9.0331,6.9798,51,Yes
F2802,35,Male,Kano,Primary,Married,3,Crop,4.1,9,TRUE,FALSE,TRUE,65,TRUE,TRUE,36219.5,TRUE,4149891,None,TRUE,8.6494,3.7364,37,Yes
F2803,25,Male,Benue,Secondary,Single,0,Crop,4.4,3,TRUE,TRUE,FALSE,50,TRUE,TRUE,0,FALSE,1528083,Trading,TRUE,6.3173,4.8034,30,No
F2804,34,Female,Benue,Primary,Married,3,Crop,3.2,5,TRUE,FALSE,TRUE,64,TRUE,FALSE,0,FALSE,2527218,Trading,TRUE,6.828,4.5788,27,No
F2805,19,Female,Kaduna,Secondary,Married,1,Livestock,2.5,1,FALSE,TRUE,TRUE,34,FALSE,TRUE,13125.4,TRUE,2600703,None,FALSE,9.586,3.4064,34,No
F2806,33,Female,Kano,Tertiary,Married,1,Crop,3,2,TRUE,TRUE,TRUE,41,FALSE,TRUE,28896.51,TRUE,2795148,None,TRUE,7.7939,7.5781,44,Yes
F2807,31,Male,Oyo,Primary,Single,1,Crop,2.7,9,FALSE,TRUE,FALSE,51,TRUE,TRUE,61405.27,TRUE,2774178,None,TRUE,6.3691,3.7934,25,Yes
F2808,24,Female,Kaduna,Primary,Single,0,Crop,3.5,9,TRUE,FALSE,TRUE,46,TRUE,TRUE,59738.09,TRUE,5411988,None,TRUE,7.4328,4.6151,39,Yes
F2809,23,Female,Kano,Primary,Married,3,Crop,2,1,TRUE,FALSE,TRUE,62,TRUE,TRUE,37065.75,TRUE,4521357,None,TRUE,7.2567,6.1494,43,Yes
F2810,19,Male,Kaduna,Primary,Single,0,Crop,2.5,6,FALSE,FALSE,TRUE,56,TRUE,TRUE,50681.48,TRUE,4345056,None,TRUE,7.473,3.6425,29,Yes
F2811,20,Male,Oyo,Tertiary,Single,0,Crop,2.6,6,TRUE,TRUE,TRUE,39,TRUE,TRUE,71818.32,TRUE,4023864,Trading,TRUE,9.5502,6.1366,47,Yes
F2812,22,Female,Enugu,Secondary,Single,0,Livestock,2.9,4,FALSE,TRUE,TRUE,83,TRUE,TRUE,81186.51,TRUE,6180156,None,FALSE,8.2947,3.629,50,Yes
F2813,32,Male,Benue,Primary,Single,0,Crop,3.6,3,FALSE,TRUE,TRUE,37,TRUE,TRUE,72575.13,TRUE,4808349,Trading,TRUE,7.1542,4.6901,35,Yes
F2814,20,Male,Oyo,Primary,Single,0,Mixed,2,1,TRUE,FALSE,FALSE,68,TRUE,TRUE,36636.94,TRUE,6068601,Trading,FALSE,6.2453,7.65,31,Yes
F2815,21,Female,Kano,Secondary,Single,0,Livestock,2.5,2,TRUE,FALSE,TRUE,75,TRUE,TRUE,0,FALSE,1933020,None,TRUE,9.8974,3.7058,37,Yes
F2816,29,Female,Kaduna,Primary,Single,2,Crop,2.7,3,FALSE,TRUE,TRUE,43,TRUE,TRUE,20838.41,TRUE,4720266,None,TRUE,8.6245,4.4011,33,Yes
F2817,26,Male,Kano,Tertiary,Married,2,Crop,4.2,7,TRUE,TRUE,TRUE,84,TRUE,TRUE,0,FALSE,1157031,None,FALSE,6.6357,5.4281,36,No
F2818,35,Female,Kaduna,Primary,Single,1,Mixed,1.4,9,FALSE,FALSE,TRUE,24,FALSE,TRUE,43140.95,TRUE,5337423,None,TRUE,7.8231,4.8455,24,Yes
F2819,32,Male,Enugu,Tertiary,Married,2,Crop,4.4,8,FALSE,FALSE,TRUE,88,TRUE,TRUE,38843.03,TRUE,4576869,Trading,FALSE,8.2962,4.5761,42,Yes
F2820,31,Male,Oyo,Primary,Married,1,Mixed,5,6,TRUE,FALSE,TRUE,31,FALSE,TRUE,0,FALSE,1443744,Trading,FALSE,8.3751,5.5325,13,No
F2821,31,Male,Benue,Tertiary,Single,2,Crop,1.7,1,TRUE,FALSE,TRUE,73,TRUE,TRUE,97528.48,TRUE,4646034,None,FALSE,7.4063,4.1009,39,Yes
F2822,26,Female,Benue,Secondary,Single,0,Crop,1.1,8,TRUE,TRUE,TRUE,58,TRUE,FALSE,0,FALSE,3170583,Remittances,TRUE,6.2206,7.748,37,Yes
F2823,29,Female,Enugu,Tertiary,Single,0,Crop,3.9,8,TRUE,FALSE,TRUE,47,FALSE,TRUE,60265.24,TRUE,3430098,None,TRUE,8.0062,4.2922,40,Yes
F2824,29,Female,Kano,Primary,Single,0,Crop,5,2,TRUE,FALSE,FALSE,92,TRUE,TRUE,51605.07,TRUE,4917213,Trading,TRUE,6.1741,5.503,31,Yes
F2825,23,Female,Enugu,None,Single,0,Livestock,1.7,9,FALSE,TRUE,TRUE,79,TRUE,FALSE,0,FALSE,3436056,None,TRUE,9.682,3.3757,33,Yes
F2826,18,Male,Kaduna,Primary,Single,0,Crop,2.7,3,TRUE,TRUE,TRUE,59,TRUE,FALSE,0,FALSE,2622267,Trading,FALSE,7.7036,6.4195,21,No
F2827,19,Female,Kaduna,Secondary,Married,2,Livestock,3.8,8,TRUE,TRUE,TRUE,52,TRUE,FALSE,0,FALSE,2756637,None,FALSE,9.8426,6.2524,33,Yes
F2828,18,Male,Kano,Secondary,Single,0,Livestock,4.5,9,TRUE,TRUE,TRUE,49,TRUE,TRUE,60318.9,TRUE,4310568,None,TRUE,8.2345,5.1549,47,Yes
F2829,19,Male,Enugu,Primary,Single,0,Livestock,1.7,3,TRUE,FALSE,TRUE,73,TRUE,TRUE,36729.99,TRUE,4285539,None,TRUE,8.5757,6.6665,39,Yes
F2830,34,Male,Kaduna,Secondary,Married,2,Crop,2.2,7,TRUE,TRUE,TRUE,43,FALSE,TRUE,37245.51,TRUE,4723749,Remittances,TRUE,6.9954,3.8904,44,Yes
F2831,22,Female,Benue,Primary,Single,0,Crop,4.6,2,FALSE,TRUE,TRUE,71,TRUE,TRUE,50465.33,TRUE,5019831,None,FALSE,7.4562,7.3591,38,Yes
F2832,33,Male,Benue,Primary,Single,0,Livestock,2.9,3,TRUE,TRUE,FALSE,93,TRUE,TRUE,44016.08,TRUE,3905568,None,TRUE,9.9829,5.461,37,Yes
F2833,25,Female,Kano,Secondary,Single,0,Crop,5,9,TRUE,TRUE,FALSE,56,TRUE,TRUE,96558.02,TRUE,4325130,None,FALSE,9.2463,7.1151,46,Yes
F2834,19,Female,Kaduna,Secondary,Single,0,Crop,4.8,5,FALSE,FALSE,TRUE,45,TRUE,TRUE,49754.81,TRUE,4718421,Remittances,FALSE,6.2854,3.9724,37,Yes
F2835,28,Male,Benue,None,Single,0,Crop,3.2,4,TRUE,TRUE,TRUE,40,FALSE,TRUE,81503.32,TRUE,4657968,None,FALSE,9.2625,5.1971,26,Yes
F2836,34,Female,Kano,Tertiary,Married,0,Livestock,5,3,FALSE,TRUE,FALSE,53,TRUE,TRUE,11271.04,TRUE,3123891,Trading,TRUE,8.4909,4.4653,37,Yes
F2837,23,Female,Kano,Secondary,Married,4,Crop,3.6,8,TRUE,FALSE,FALSE,56,TRUE,FALSE,0,FALSE,1011636,None,FALSE,8.9864,4.2465,17,No
F2838,24,Male,Kano,,Single,0,,4.8,1,FALSE,FALSE,FALSE,66,TRUE,TRUE,,FALSE,0,None,TRUE,6.8071,5.4779,21,No
F2839,20,Male,Kaduna,,Single,0,,1.6,5,FALSE,FALSE,TRUE,62,FALSE,FALSE,,FALSE,0,Remittances,TRUE,8.9824,7.424,13,No
F2840,21,Female,Kaduna,Primary,Single,0,Livestock,3.2,9,TRUE,TRUE,FALSE,55,FALSE,FALSE,0,FALSE,2472273,Trading,TRUE,7.2176,5.2466,17,No
F2841,24,Male,Oyo,,Single,0,,3.8,4,FALSE,TRUE,TRUE,72,TRUE,TRUE,,TRUE,0,None,FALSE,7.6152,3.7408,42,Yes
