farmer_id,age,gender,location_state,education_level,marital_status,dependants,farm_type,farm_size_acres,years_of_experience,access_to_extension_services,access_to_irrigation,mobile_phone_access,financial_literacy_level,has_bank_account,previous_loan_history,previous_loan_amount,previous_loan_repaid,total_annual_income,other_income_sources,group_membership,gps_latitude,gps_longitude,credit_score,creditworthy
F2694,34,Male,Benue,Secondary,Single,3,Crop,4.2,5,False,True,True,65,True,True,83923.27,True,6067719,Trading,True,6.3606,4.4435,56,Yes
F2695,25,Male,Kano,Primary,Married,0,Livestock,1.6,5,False,False,True,45,True,True,78641.77,True,3285315,Trading,True,6.4824,3.0419,26,Yes
F2696,33,Male,Benue,Secondary,Married,2,Livestock,2.5,5,False,True,False,16,False,True,0.0,False,3285378,Trading,False,9.0671,7.9853,13,No
F2697,21,Female,Oyo,Secondary,Married,2,Mixed,3.9,9,False,False,True,70,True,True,77026.69,True,3391587,Trading,True,6.4422,3.1266,49,Yes
F2698,25,Male,Oyo,Primary,Married,1,Crop,3.7,7,True,True,False,95,True,True,14233.14,True,4909275,Trading,False,9.1897,3.6029,32,Yes
F2699,28,Female,Enugu,Secondary,Married,3,Crop,1.9,5,False,True,True,45,True,False,0.0,False,0,Trading,False,6.4906,3.3402,25,No
F2700,27,Female,Benue,Secondary,Married,3,Livestock,2.1,7,True,False,True,56,False,True,48819.5,True,4433688,Remittances,True,6.5506,4.526,38,Yes
F2701,35,Female,Benue,Primary,Married,2,Mixed,3.4,6,True,True,False,80,True,True,0.0,False,1592325,Trading,False,6.0975,6.1229,22,No
F2702,30,Female,Enugu,Tertiary,Single,3,Crop,4.1,9,False,True,True,18,False,True,40295.42,True,5347188,Trading,True,6.702,3.5561,39,Yes
F2703,20,Female,Kano,Secondary,Single,0,Livestock,2.5,6,True,True,False,72,True,True,0.0,False,2093751,Trading,False,6.8665,7.447,33,No
F2704,29,Male,Benue,Secondary,Married,0,Crop,2.2,6,True,True,True,41,False,True,72432.09,True,4897611,Trading,False,6.5199,4.9529,36,Yes
F2705,28,Female,Enugu,Primary,Single,0,Mixed,4.9,1,False,False,True,65,True,True,83168.2,True,4435146,Trading,True,8.8037,4.0835,33,Yes
F2706,31,Male,Oyo,Secondary,Married,4,Livestock,2.0,9,True,False,True,70,True,True,59032.94,True,3531780,Trading,False,9.9602,4.9637,38,Yes
F2707,24,Male,Enugu,Primary,Single,0,Livestock,4.2,1,True,True,False,84,True,True,0.0,False,2367189,Trading,True,6.0118,4.5715,26,No
F2708,25,Female,Enugu,Secondary,Single,0,Mixed,1.2,2,True,True,True,64,True,True,97812.67,True,5181840,Trading,False,6.7826,5.884,46,Yes
F2709,21,Male,Benue,Tertiary,Single,0,Crop,2.4,2,True,False,True,47,True,True,0.0,False,2983437,Trading,False,7.6655,3.8825,34,Yes
F2710,32,Female,Benue,Secondary,Married,2,Crop,1.6,4,False,True,True,81,True,True,70243.13,True,4993299,Trading,False,6.2977,5.3094,46,Yes
F2711,27,Male,Kano,Secondary,Single,0,Crop,3.7,8,True,True,True,54,True,True,93922.93,True,4628601,Trading,False,6.9585,6.5642,36,Yes
F2712,28,Female,Kaduna,Secondary,Married,4,Livestock,4.0,2,True,False,True,55,False,True,40770.58,True,3143133,Remittances,False,9.6419,4.5471,29,Yes
F2713,21,Male,Enugu,Primary,Single,0,Livestock,4.0,7,True,False,True,78,True,True,0.0,False,2621268,Trading,False,7.9366,5.3924,22,No
F2714,32,Male,Benue,Secondary,Married,2,Crop,3.5,2,True,False,True,59,True,True,92984.12,True,4249215,Trading,False,8.2865,3.2547,37,Yes
F2715,23,Female,Benue,Secondary,Married,1,Crop,4.9,2,False,True,True,44,False,True,49249.56,True,6512868,Trading,False,9.1824,7.285,30,Yes
F2716,18,Male,Benue,Tertiary,Married,1,Crop,3.9,8,True,True,True,51,True,False,0.0,False,1629576,Trading,True,8.7068,5.7739,37,Yes
F2717,28,Male,Oyo,Primary,Married,2,Crop,3.0,8,False,True,True,64,True,True,0.0,False,3596481,Trading,False,8.678,5.5369,24,No
F2718,25,Female,Enugu,Tertiary,Married,1,Livestock,1.7,2,False,True,True,39,True,True,0.0,False,2649564,Trading,True,9.8996,6.6613,35,No
F2719,20,Male,Benue,Secondary,Married,3,Mixed,4.9,5,True,False,True,53,False,True,49752.91,True,4449735,Trading,False,7.5988,3.3551,30,Yes
F2720,25,Male,Benue,Secondary,Single,0,Crop,4.6,2,False,False,True,43,False,True,46150.42,True,0,Trading,True,6.4723,6.4587,32,Yes
F2721,26,Male,Enugu,Primary,Married,2,Mixed,1.2,1,False,True,True,54,True,True,16096.16,True,4200804,Trading,False,6.9402,6.8664,28,Yes
F2722,29,Female,Kaduna,Secondary,Married,3,Mixed,1.9,7,True,False,True,51,False,False,0.0,False,3872646,Trading,False,6.0204,6.02,21,No
F2723,30,Male,Enugu,Secondary,Married,2,Livestock,3.3,8,True,False,True,58,True,True,32160.36,True,4350465,Trading,True,6.2578,5.7405,43,Yes
F2724,18,Male,Oyo,Primary,Single,0,Crop,1.7,9,True,True,True,69,True,True,66355.15,True,5205744,Trading,False,9.2967,4.6227,39,Yes
F2725,33,Female,Kano,Secondary,Married,3,Crop,4.4,6,False,False,True,80,True,True,85188.88,True,2807460,Trading,True,6.7754,5.1514,42,Yes
F2726,27,Male,Oyo,Primary,Married,4,Crop,2.4,3,False,False,False,66,True,True,22646.58,True,5950017,Trading,True,9.3021,4.8329,31,Yes
F2727,34,Female,Kaduna,Primary,Single,2,Livestock,3.7,4,True,False,True,58,True,False,0.0,False,3517389,Trading,True,9.5784,4.5039,25,Yes
F2728,33,Female,Enugu,Secondary,Married,1,Crop,1.1,3,True,True,False,48,False,True,74770.14,True,5116059,Trading,True,8.1041,4.6003,43,Yes
F2729,31,Female,Oyo,Secondary,Married,1,Livestock,1.8,9,True,False,True,43,True,True,48876.95,True,3732633,Trading,True,6.5988,4.4491,45,Yes
F2730,26,Male,Kaduna,Secondary,Single,0,Livestock,4.9,1,False,False,True,46,False,True,0.0,False,2608578,Trading,False,9.9747,7.5106,15,No
F2731,30,Male,Kano,Secondary,Single,1,Crop,2.2,9,True,False,True,36,False,True,69321.76,True,4630950,Trading,False,6.1666,6.4871,34,Yes
F2732,19,Female,Enugu,Secondary,Married,2,Crop,2.0,5,True,False,True,52,True,True,53331.2,True,3505671,Trading,True,9.536,6.2166,46,Yes
F2733,35,Male,Oyo,Secondary,Married,3,Crop,3.8,3,False,False,True,76,True,True,93374.2,True,3312720,Remittances,False,8.1885,7.1765,39,Yes
F2734,32,Male,Enugu,Primary,Single,0,Crop,2.3,5,True,False,False,72,True,True,30441.84,True,3406176,Trading,True,7.8684,4.5048,33,Yes
F2735,23,Male,Oyo,Primary,Married,3,Crop,4.2,2,True,True,True,70,True,True,88791.01,True,4987179,Trading,True,7.4696,5.7107,47,Yes
F2736,34,Female,Enugu,Secondary,Married,2,Crop,1.7,4,False,True,True,44,False,True,50309.53,True,3895191,Trading,False,8.9624,4.1121,30,Yes
F2737,27,Male,Enugu,Tertiary,Married,0,Crop,4.2,9,True,True,False,84,True,True,52872.7,True,4592970,Trading,True,8.6742,3.1283,47,Yes
F2738,26,Male,Kano,Tertiary,Married,0,Mixed,3.4,1,False,False,False,75,True,True,64033.68,True,7042770,Trading,True,9.5414,5.4407,42,Yes
F2739,21,Male,Enugu,Secondary,Single,0,Crop,1.2,6,True,True,False,93,True,True,16885.36,True,4488624,Trading,True,9.7848,6.1986,35,Yes
F2740,21,Female,Enugu,Primary,Single,0,Mixed,3.3,3,True,False,False,76,True,True,77577.33,True,4266423,Trading,False,7.9043,6.9013,29,Yes
F2741,20,Female,Enugu,Secondary,Single,0,Crop,2.0,8,True,False,True,34,False,True,0.0,False,2309823,Trading,False,8.4,6.5405,10,No
F2742,20,Female,Kaduna,Primary,Married,0,Livestock,1.8,3,False,False,True,16,False,True,49198.67,True,3673422,Trading,False,6.3908,6.5217,21,No
F2743,32,Female,Benue,Secondary,Single,1,Livestock,4.4,4,False,False,True,33,False,True,10909.05,True,5962995,Trading,False,8.906,6.5879,27,No
F2744,33,Male,Kaduna,Secondary,Single,3,Crop,2.1,9,True,True,True,33,True,True,86278.0,True,2907135,Trading,True,7.2989,7.2519,50,Yes
F2745,26,Female,Benue,Secondary,Married,0,Mixed,1.6,4,False,True,False,65,True,True,16699.06,True,4196862,Trading,True,9.947,5.6066,47,Yes
F2746,25,Male,Oyo,Secondary,Married,1,Livestock,4.6,7,True,True,True,30,False,True,65036.69,True,3253680,Trading,True,9.6996,6.1853,32,Yes
F2747,31,Female,Kaduna,Secondary,Married,2,Crop,1.6,8,False,False,True,75,True,True,75896.59,True,5051232,Trading,True,8.4272,3.4831,42,Yes
F2748,27,Female,Kano,Tertiary,Married,2,Crop,3.2,3,True,True,True,45,False,True,37822.3,True,4657500,Trading,True,7.3366,5.4471,47,Yes
F2749,26,Female,Enugu,Secondary,Single,0,Livestock,2.9,6,True,False,False,59,True,True,43378.24,True,4985028,Trading,False,6.0897,4.5104,23,Yes
F2750,22,Female,Kano,Secondary,Single,0,Crop,3.0,7,True,False,True,92,True,True,78776.62,True,2846061,Remittances,False,8.7692,6.2788,39,Yes
F2751,22,Female,Kano,Primary,Single,0,Mixed,4.3,8,False,False,True,68,True,False,0.0,False,2174247,Trading,False,6.0423,5.3287,16,No
F2752,31,Female,Kaduna,Primary,Single,0,Crop,4.5,5,False,True,True,66,False,True,30960.57,True,5691285,Remittances,False,9.6053,4.7321,29,No
F2753,35,Female,Kano,Secondary,Single,0,Crop,2.3,9,False,True,True,36,False,True,46150.42,True,0,Trading,True,6.1529,3.3149,37,Yes
F2754,21,Male,Kano,Secondary,Single,0,Crop,1.9,6,True,False,True,67,True,True,67304.04,True,5283657,Trading,False,8.306,7.3059,42,Yes
F2755,33,Female,Kano,Secondary,Married,2,Mixed,3.4,6,True,False,False,44,False,True,34743.7,True,5418540,Trading,False,6.0208,4.2787,33,Yes
F2756,35,Female,Kaduna,Secondary,Married,2,Crop,2.4,5,True,True,True,53,False,True,46150.42,True,0,Trading,False,8.4067,4.7359,39,Yes
F2757,23,Male,Benue,Primary,Single,0,Crop,3.0,5,False,True,True,53,False,True,55320.23,True,5358294,Trading,True,7.4685,6.0455,27,Yes
F2758,22,Female,Kaduna,Secondary,Single,0,Livestock,3.3,1,True,True,True,58,True,True,76843.13,True,4235238,Trading,True,6.7533,6.855,53,Yes
F2759,35,Male,Benue,Secondary,Married,0,Crop,2.9,7,False,False,False,60,False,True,46150.42,True,0,Trading,True,9.1709,3.8988,18,No
F2760,24,Male,Benue,Secondary,Single,0,Crop,2.8,2,True,False,True,68,False,True,46150.42,True,0,Trading,False,8.1497,7.0932,40,Yes
F2761,20,Male,Kaduna,Secondary,Single,0,Livestock,3.5,7,False,True,False,66,True,True,0.0,False,2972430,Trading,True,6.104,5.4594,35,No
F2762,33,Female,Kaduna,Tertiary,Married,2,Livestock,4.2,5,False,True,True,57,False,True,0.0,False,1297764,Remittances,False,9.3614,5.527,27,No
F2763,35,Male,Benue,Secondary,Married,3,Mixed,4.9,7,True,True,True,75,True,True,40594.78,True,4104522,Trading,False,7.0461,6.5855,45,Yes
F2764,25,Female,Benue,Tertiary,Married,0,Crop,2.6,4,True,False,True,56,True,True,0.0,False,1918395,Remittances,False,8.3115,4.2963,29,No
F2765,20,Male,Kano,Secondary,Married,1,Crop,4.7,7,False,False,True,69,True,True,72463.4,True,4898745,Trading,False,6.4222,6.029,34,Yes
F2766,19,Male,Kaduna,Primary,Single,0,Livestock,1.0,4,False,False,True,52,True,True,0.0,False,2141865,Remittances,False,9.8804,3.1011,13,No
F2767,35,Male,Kaduna,Secondary,Married,2,Crop,4.5,6,True,True,True,43,False,True,82056.53,True,5147865,Trading,True,9.6474,6.7492,39,Yes
F2768,30,Male,Kaduna,Secondary,Single,5,Livestock,2.2,6,True,True,True,70,True,True,78466.9,True,3766887,Trading,False,6.0869,4.4561,48,Yes
F2769,25,Male,Kaduna,Tertiary,Married,1,Crop,3.4,3,True,True,True,52,False,True,26967.87,True,4404321,Trading,False,8.0803,6.6151,37,Yes
F2770,23,Male,Kano,Primary,Single,0,Mixed,3.0,6,True,False,True,76,False,True,22205.4,True,4319514,Trading,True,6.128,6.9094,39,Yes
F2771,19,Female,Enugu,Secondary,Single,0,Mixed,2.3,7,False,True,True,39,False,True,60718.15,True,5126499,Trading,True,9.3291,7.7264,34,Yes
F2772,19,Male,Kaduna,Tertiary,Single,0,Crop,1.9,3,True,False,True,59,False,True,64335.71,True,4183191,Remittances,True,7.6911,4.3701,38,Yes
F2773,24,Male,Oyo,Primary,Single,0,Crop,2.3,7,False,True,True,52,True,True,69840.66,True,2849040,Trading,True,9.1916,6.9727,34,Yes
F2774,26,Male,Benue,Secondary,Married,2,Crop,3.1,8,True,False,False,39,True,True,93731.18,True,4311351,Trading,False,6.2229,6.9095,32,Yes
F2775,35,Female,Kaduna,Secondary,Married,2,Crop,2.8,9,True,False,False,59,True,True,24938.12,True,5674194,Trading,False,7.8143,6.5905,39,Yes
F2776,29,Male,Benue,Primary,Married,0,Livestock,3.4,5,True,False,False,80,True,True,37430.38,True,3660966,Trading,False,9.5988,5.716,30,Yes
F2777,33,Female,Kaduna,Primary,Married,4,Mixed,1.1,8,True,True,True,56,False,True,0.0,False,2568492,Trading,True,8.9649,6.2507,24,No
F2778,29,Female,Oyo,Tertiary,Married,1,Livestock,4.4,8,False,False,True,56,False,True,56042.54,True,4127535,Trading,False,9.4944,6.0913,33,Yes
F2779,29,Male,Enugu,Secondary,Married,4,Mixed,3.9,9,True,False,True,35,False,True,75601.79,True,3281400,Trading,False,8.1279,5.4599,34,Yes
F2780,33,Male,Benue,Secondary,Married,3,Crop,1.5,3,True,True,True,59,True,False,0.0,False,1958733,Trading,True,9.7657,5.1512,39,Yes
F2781,34,Female,Kaduna,Secondary,Married,2,Livestock,1.9,6,True,False,False,16,False,True,31418.86,True,5099049,Trading,False,6.0502,4.7308,32,Yes
F2782,33,Female,Kaduna,Secondary,Single,1,Livestock,1.2,5,True,False,True,29,True,True,44908.95,True,4219587,Trading,True,7.7643,3.34,37,Yes
F2783,24,Female,Enugu,Primary,Married,1,Livestock,2.4,4,True,False,True,67,True,True,11259.83,True,3588786,Trading,True,9.6361,5.3895,39,Yes
F2784,32,Female,Oyo,Primary,Married,2,Crop,4.2,3,False,False,False,76,True,True,0.0,False,3358998,Trading,False,7.817,3.867,12,No
F2785,32,Male,Enugu,Primary,Married,4,Mixed,3.8,9,False,True,False,37,True,False,0.0,False,1121202,Trading,False,7.0219,4.4026,11,No
F2786,26,Female,Kaduna,Secondary,Married,1,Crop,4.0,1,False,True,True,50,False,False,0.0,False,2011230,Trading,True,9.9952,6.2891,26,No
F2787,18,Male,Kaduna,Secondary,Single,0,Livestock,1.1,8,False,True,True,62,True,False,0.0,False,2148237,Remittances,True,7.029,3.1269,38,No
F2788,28,Male,Oyo,Tertiary,Single,0,Livestock,3.6,4,True,True,True,44,False,True,76698.2,True,4123719,Trading,False,6.6645,7.2332,36,Yes
F2789,21,Female,Enugu,Secondary,Single,0,Mixed,1.5,9,True,False,True,93,True,True,21167.11,True,4356045,Trading,False,6.2387,6.8645,36,Yes
F2790,28,Female,Kano,Secondary,Single,0,Crop,3.7,6,False,True,True,45,False,True,98317.97,True,4270203,Remittances,False,6.6706,3.5646,36,Yes
F2791,21,Male,Oyo,Primary,Single,0,Crop,3.7,2,True,False,True,42,False,True,90868.39,True,3851973,Trading,False,7.2523,7.314,22,Yes
F2792,20,Female,Oyo,Secondary,Married,2,Livestock,4.7,8,True,False,True,31,False,False,0.0,False,1801071,Trading,False,9.3278,6.4407,8,No
F2793,34,Male,Enugu,Primary,Married,4,Mixed,4.6,5,False,True,False,34,False,True,62825.1,True,6462000,Trading,False,9.4787,6.1855,19,No
F2794,34,Male,Enugu,Secondary,Single,0,Crop,3.7,8,False,False,False,39,False,True,46150.42,True,0,Trading,True,7.7981,5.1255,34,No
F2795,24,Female,Enugu,Secondary,Single,0,Crop,3.8,2,True,True,True,79,True,False,0.0,False,1900584,Trading,False,9.6692,7.1772,39,No
F2796,33,Female,Kaduna,Primary,Single,1,Crop,1.2,5,True,False,False,60,True,True,34001.52,True,4013001,Trading,True,7.1103,3.54,35,Yes
F2797,32,Male,Kaduna,Secondary,Married,1,Crop,4.4,7,False,True,True,49,True,True,46150.42,True,0,Trading,False,9.8857,7.1831,32,Yes
F2798,32,Female,Enugu,Primary,Married,0,Livestock,4.9,4,True,False,True,82,True,True,74040.55,True,3753711,Trading,True,8.7806,6.8814,45,Yes
F2799,35,Male,Benue,Primary,Married,1,Mixed,1.9,5,False,True,True,49,False,True,17434.29,True,5907159,Remittances,True,6.4401,6.4079,33,Yes
F2800,32,Female,Enugu,Secondary,Single,0,Crop,2.5,2,True,False,True,74,True,True,29140.06,True,3955401,Trading,False,6.7133,5.4277,46,Yes
F2801,19,Male,Enugu,Tertiary,Single,0,Crop,3.7,7,True,True,True,80,True,True,41277.92,True,4511016,Trading,False,9.0331,6.9798,51,Yes
F2802,35,Male,Kano,Primary,Married,3,Crop,4.1,9,True,False,True,65,True,True,36219.5,True,4149891,Trading,True,8.6494,3.7364,37,Yes
F2803,25,Male,Benue,Secondary,Single,0,Crop,4.4,3,True,True,False,50,True,True,0.0,False,1528083,Trading,True,6.3173,4.8034,30,No
F2804,34,Female,Benue,Primary,Married,3,Crop,3.2,5,True,False,True,64,True,False,0.0,False,2527218,Trading,True,6.828,4.5788,27,No
F2805,19,Female,Kaduna,Secondary,Married,1,Livestock,2.5,1,False,True,True,34,False,True,13125.4,True,2600703,Trading,False,9.586,3.4064,34,No
F2806,33,Female,Kano,Tertiary,Married,1,Crop,3.0,2,True,True,True,41,False,True,28896.51,True,2795148,Trading,True,7.7939,7.5781,44,Yes
F2807,31,Male,Oyo,Primary,Single,1,Crop,2.7,9,False,True,False,51,True,True,61405.27,True,2774178,Trading,True,6.3691,3.7934,25,Yes
F2808,24,Female,Kaduna,Primary,Single,0,Crop,3.5,9,True,False,True,46,True,True,59738.09,True,5411988,Trading,True,7.4328,4.6151,39,Yes
F2809,23,Female,Kano,Primary,Married,3,Crop,2.0,1,True,False,True,62,True,True,37065.75,True,4521357,Trading,True,7.2567,6.1494,43,Yes
F2810,19,Male,Kaduna,Primary,Single,0,Crop,2.5,6,False,False,True,56,True,True,50681.48,True,4345056,Trading,True,7.473,3.6425,29,Yes
F2811,20,Male,Oyo,Tertiary,Single,0,Crop,2.6,6,True,True,True,39,True,True,71818.32,True,4023864,Trading,True,9.5502,6.1366,47,Yes
F2812,22,Female,Enugu,Secondary,Single,0,Livestock,2.9,4,False,True,True,83,True,True,81186.51,True,6180156,Trading,False,8.2947,3.629,50,Yes
F2813,32,Male,Benue,Primary,Single,0,Crop,3.6,3,False,True,True,37,True,True,72575.13,True,4808349,Trading,True,7.1542,4.6901,35,Yes
F2814,20,Male,Oyo,Primary,Single,0,Mixed,2.0,1,True,False,False,68,True,True,36636.94,True,6068601,Trading,False,6.2453,7.65,31,Yes
F2815,21,Female,Kano,Secondary,Single,0,Livestock,2.5,2,True,False,True,75,True,True,0.0,False,1933020,Trading,True,9.8974,3.7058,37,Yes
F2816,29,Female,Kaduna,Primary,Single,2,Crop,2.7,3,False,True,True,43,True,True,20838.41,True,4720266,Trading,True,8.6245,4.4011,33,Yes
F2817,26,Male,Kano,Tertiary,Married,2,Crop,4.2,7,True,True,True,84,True,True,0.0,False,1157031,Trading,False,6.6357,5.4281,36,No
F2818,35,Female,Kaduna,Primary,Single,1,Mixed,1.4,9,False,False,True,24,False,True,43140.95,True,5337423,Trading,True,7.8231,4.8455,24,Yes
F2819,32,Male,Enugu,Tertiary,Married,2,Crop,4.4,8,False,False,True,88,True,True,38843.03,True,4576869,Trading,False,8.2962,4.5761,42,Yes
F2820,31,Male,Oyo,Primary,Married,1,Mixed,5.0,6,True,False,True,31,False,True,0.0,False,1443744,Trading,False,8.3751,5.5325,13,No
F2821,31,Male,Benue,Tertiary,Single,2,Crop,1.7,1,True,False,True,73,True,True,97528.48,True,4646034,Trading,False,7.4063,4.1009,39,Yes
F2822,26,Female,Benue,Secondary,Single,0,Crop,1.1,8,True,True,True,58,True,False,0.0,False,3170583,Remittances,True,6.2206,7.748,37,Yes
F2823,29,Female,Enugu,Tertiary,Single,0,Crop,3.9,8,True,False,True,47,False,True,60265.24,True,3430098,Trading,True,8.0062,4.2922,40,Yes
F2824,29,Female,Kano,Primary,Single,0,Crop,5.0,2,True,False,False,92,True,True,51605.07,True,4917213,Trading,True,6.1741,5.503,31,Yes
F2825,23,Female,Enugu,Secondary,Single,0,Livestock,1.7,9,False,True,True,79,True,False,0.0,False,3436056,Trading,True,9.682,3.3757,33,Yes
F2826,18,Male,Kaduna,Primary,Single,0,Crop,2.7,3,True,True,True,59,True,False,0.0,False,2622267,Trading,False,7.7036,6.4195,21,No
F2827,19,Female,Kaduna,Secondary,Married,2,Livestock,3.8,8,True,True,True,52,True,False,0.0,False,2756637,Trading,False,9.8426,6.2524,33,Yes
F2828,18,Male,Kano,Secondary,Single,0,Livestock,4.5,9,True,True,True,49,True,True,60318.9,True,4310568,Trading,True,8.2345,5.1549,47,Yes
F2829,19,Male,Enugu,Primary,Single,0,Livestock,1.7,3,True,False,True,73,True,True,36729.99,True,4285539,Trading,True,8.5757,6.6665,39,Yes
F2830,34,Male,Kaduna,Secondary,Married,2,Crop,2.2,7,True,True,True,43,False,True,37245.51,True,4723749,Remittances,True,6.9954,3.8904,44,Yes
F2831,22,Female,Benue,Primary,Single,0,Crop,4.6,2,False,True,True,71,True,True,50465.33,True,5019831,Trading,False,7.4562,7.3591,38,Yes
F2832,33,Male,Benue,Primary,Single,0,Livestock,2.9,3,True,True,False,93,True,True,44016.08,True,3905568,Trading,True,9.9829,5.461,37,Yes
F2833,25,Female,Kano,Secondary,Single,0,Crop,5.0,9,True,True,False,56,True,True,96558.02,True,4325130,Trading,False,9.2463,7.1151,46,Yes
F2834,19,Female,Kaduna,Secondary,Single,0,Crop,4.8,5,False,False,True,45,True,True,49754.81,True,4718421,Remittances,False,6.2854,3.9724,37,Yes
F2835,28,Male,Benue,Secondary,Single,0,Crop,3.2,4,True,True,True,40,False,True,81503.32,True,4657968,Trading,False,9.2625,5.1971,26,Yes
F2836,34,Female,Kano,Tertiary,Married,0,Livestock,5.0,3,False,True,False,53,True,True,11271.04,True,3123891,Trading,True,8.4909,4.4653,37,Yes
F2837,23,Female,Kano,Secondary,Married,4,Crop,3.6,8,True,False,False,56,True,False,0.0,False,1011636,Trading,False,8.9864,4.2465,17,No
F2838,24,Male,Kano,Secondary,Single,0,Crop,4.8,1,False,False,False,66,True,True,46150.42,False,0,Trading,True,6.8071,5.4779,21,No
F2839,20,Male,Kaduna,Secondary,Single,0,Crop,1.6,5,False,False,True,62,False,False,0.0,False,0,Remittances,True,8.9824,7.424,13,No
F2840,21,Female,Kaduna,Primary,Single,0,Livestock,3.2,9,True,True,False,55,False,False,0.0,False,2472273,Trading,True,7.2176,5.2466,17,No
F2841,24,Male,Oyo,Secondary,Single,0,Crop,3.8,4,False,True,True,72,True,True,46150.42,True,0,Trading,False,7.6152,3.7408,42,Yes
F2842,33,Male,Oyo,Primary,Single,1,Livestock,1.7,8,True,True,True,75,True,True,87342.3,True,5317434,Trading,True,8.1114,7.1819,43,Yes
F2843,21,Male,Kano,Secondary,Married,2,Mixed,1.2,7,True,False,True,42,True,False,0.0,False,2735028,Trading,True,8.6358,6.5263,35,Yes
F2844,34,Female,Benue,Tertiary,Married,3,Mixed,3.8,4,False,True,True,59,True,True,59542.41,True,3719124,Trading,False,8.6225,3.6108,37,Yes
F2845,35,Male,Kaduna,Secondary,Married,3,Livestock,2.9,9,True,False,True,48,False,True,45991.52,True,5843259,Trading,False,7.873,5.2478,36,Yes
F2846,26,Male,Enugu,Secondary,Married,0,Crop,2.0,5,False,True,False,68,True,False,0.0,False,0,Trading,True,7.3991,4.3309,21,No
F2847,29,Male,Benue,Secondary,Married,2,Livestock,2.2,5,True,False,True,73,True,True,0.0,False,1212849,Trading,False,9.5559,7.3886,31,No
F2848,23,Female,Kano,Tertiary,Single,0,Crop,2.8,7,True,True,False,78,True,True,38992.52,True,2415978,Trading,False,9.2733,7.367,40,Yes
F2849,30,Female,Oyo,Primary,Married,0,Crop,2.2,3,True,True,True,74,True,True,85777.36,True,4010472,Trading,False,8.4347,7.5798,43,Yes
F2850,29,Male,Benue,Secondary,Married,3,Crop,1.9,3,False,False,True,74,True,True,45831.54,True,5134554,Trading,True,8.0432,5.4634,45,Yes
F2851,18,Male,Kaduna,Secondary,Single,0,Crop,3.5,9,True,False,True,21,False,True,63650.93,True,4072293,Trading,False,8.2887,3.9878,32,Yes
F2852,31,Male,Kano,Secondary,Married,3,Mixed,1.0,1,True,False,True,64,True,True,31569.85,True,4415193,Remittances,True,7.6116,6.1591,51,Yes
F2853,25,Male,Oyo,Primary,Married,2,Mixed,4.1,9,False,True,False,43,True,True,88289.29,True,3976362,Trading,False,9.138,4.1058,22,No
F2854,20,Male,Kaduna,Secondary,Single,0,Livestock,3.2,6,False,True,True,32,False,True,0.0,False,2845467,Trading,False,6.5942,7.9929,23,No
F2855,35,Male,Kaduna,Secondary,Married,3,Crop,3.0,6,False,False,True,34,True,True,16928.22,True,4827402,Trading,True,6.0938,3.656,39,Yes
F2856,19,Female,Kaduna,Tertiary,Single,0,Livestock,2.7,2,True,True,False,64,False,False,0.0,False,1398204,Trading,False,6.7242,6.6321,30,No
F2857,33,Female,Enugu,Secondary,Married,3,Crop,3.8,8,False,False,False,63,True,True,40619.38,True,4849443,Trading,False,9.8789,3.0628,37,Yes
F2858,19,Female,Kano,Secondary,Married,1,Crop,2.8,4,True,False,True,77,True,True,46150.42,True,0,Trading,False,7.4259,5.1702,49,Yes
F2859,22,Male,Kano,Primary,Married,3,Mixed,1.1,6,True,False,True,53,True,True,25496.83,True,4868910,Remittances,True,9.1938,6.7512,36,Yes
F2860,22,Female,Kano,Secondary,Married,4,Livestock,2.8,5,False,False,True,22,False,False,0.0,False,3930471,Trading,False,9.2054,3.7786,20,No
F2861,19,Male,Kaduna,Primary,Married,2,Crop,4.7,6,False,False,False,42,False,True,89477.08,True,4028346,Trading,False,8.4789,7.4797,14,No
F2862,26,Female,Oyo,Tertiary,Single,0,Mixed,3.2,1,False,False,False,55,False,True,0.0,False,2425590,Trading,False,9.1425,4.1259,12,No
F2863,33,Female,Enugu,Secondary,Single,1,Livestock,2.1,6,False,True,True,83,True,True,0.0,False,1872270,Trading,True,8.3656,4.2399,35,No
F2864,27,Male,Benue,Secondary,Single,0,Livestock,4.8,2,False,False,False,28,False,False,0.0,False,1052793,Trading,False,7.9854,7.8093,11,No
F2865,23,Male,Kaduna,Secondary,Single,0,Livestock,2.4,2,True,True,False,39,False,False,0.0,False,1655721,Trading,False,7.6399,4.125,21,No
F2866,34,Female,Enugu,Primary,Married,2,Mixed,3.8,6,False,True,True,54,False,True,53683.52,True,4357359,Remittances,False,7.696,5.2069,29,No
F2867,34,Female,Enugu,Primary,Married,3,Livestock,4.2,6,True,True,False,37,False,True,19031.36,True,4778946,Trading,True,8.6419,7.0768,29,Yes
F2868,32,Male,Kano,Primary,Single,1,Mixed,2.8,5,False,True,False,40,True,False,0.0,False,2419605,Trading,False,7.5889,6.4816,14,No
F2869,20,Male,Kaduna,Tertiary,Single,0,Crop,4.7,7,False,False,True,59,True,True,87530.3,True,4975146,Trading,False,7.489,4.5324,32,Yes
F2870,23,Male,Kano,Tertiary,Married,2,Crop,1.3,1,False,True,False,36,True,True,47724.04,True,4124628,Trading,True,9.5392,6.3669,37,Yes
